flow_duration,protocol,TotPackets,TotBytes,tot_fwd_pkts,totlen_fwd_pkts,fwd_iat_mean,fwd_pkt_len_max,fwd_pkt_len_mean,tot_bwd_pkts,totlen_bwd_pkts,bwd_iat_mean,bwd_pkt_len_max,bwd_pkt_len_mean
1104.125,17,305,32714,130,142,8557,1350,22213,175,32,6345,60,10501
5.109,6,39,7285,20,218,268,314,3423,19,516,269,1179,3862
1.879,17,411,370163,141,94,13,1350,17285,270,1278,6,1350,352878
1799.622,17,448,39896,403,35,4476,288,25676,45,288,40022,288,14220
2.465,6,5,288,2,0,2278,0,112,3,0,1140,0,176
65.049,6,42,17355,23,826,2956,1368,10303,19,671,3601,2736,7052
1786.951,6,123,14321,76,80,23826,500,6020,47,149,38844,1420,8301
0.098,6,10,1495,5,507,24,507,727,5,556,24,556,768
0.79,6,28,5967,14,156,60,267,1502,14,650,55,1420,4465
3.355,6,100,80088,64,779,53,1360,8962,36,2488,90,6800,71126
251.674,2,2,64,2,8,251674,8,64,0,0,0,0,0
0.569,6,21,7290,13,335,47,668,2026,8,968,71,1946,5264
1795.131,17,80,3354,79,14,23014,14,3318,1,8,0,8,36
1785.286,17,87,3648,86,14,21003,14,3612,1,8,0,8,36
22.202,6,14,2245,8,211,3171,211,846,6,545,4440,904,1399
6.142,6,1515,1374158,937,1387,6,1408,1339438,578,931,10,2801,34720
1.609,6,30,8343,15,225,102,561,1985,15,820,102,1440,6358
280.047,6,28,7352,12,158,25458,267,1277,16,603,18666,1400,6075
102.107,17,10,800,5,48,25523,48,380,5,56,25523,56,420
8.207,6,19,9695,9,275,1025,275,643,10,1440,878,1440,9052
310.201,17,9,3038,9,309,38775,322,3038,0,0,0,0,0
280.93,6,30,8137,13,158,23410,267,1317,17,681,17551,2085,6820
1796.659,6,400,28252,216,104,8356,469,15732,184,56,9817,69,12520
1699.431,17,12,498,11,14,169943,14,462,1,8,0,8,36
0.081,17,2,2380,2,1162,81,1162,2380,0,0,0,0,0
0.499,6,7,295,4,0,166,0,164,3,7,96,7,131
7.834,6,576,491857,357,1310,21,1368,475793,219,776,35,2736,16064
1681.155,1,14,784,14,28,129319,28,784,0,0,0,0,0
19.181,6,33,16503,19,960,1065,1360,8473,14,1065,1461,4961,8030
1.144,6,24,8004,12,164,88,267,1288,12,1014,88,2816,6716
0.031,17,2,588,1,39,0,39,67,1,493,0,493,521
1784.38,6,183,15738,122,69,14746,69,9089,61,69,29731,69,6649
1763.195,2,14,448,14,8,135630,8,448,0,0,0,0,0
245.85,6,43,8231,21,140,12292,501,1970,22,283,11569,1420,6261
1785.084,17,70,2934,69,14,26251,14,2898,1,8,0,8,36
18.877,17,30,6089,15,209,1346,1350,3569,15,140,1346,1350,2520
0.996,17,28,14894,14,788,76,1350,11430,14,219,60,1350,3464
11.228,6,20,4402,11,275,1122,275,998,9,758,780,1420,3404
251.735,2,2,64,2,8,251735,8,64,0,0,0,0,0
279.399,6,29,7392,13,158,23283,267,1317,16,603,18624,1400,6075
0.18,6,2,891,1,811,0,811,851,1,0,0,0,40
0.942,17,2,238,1,59,0,59,87,1,123,0,123,151
11.437,6,2336,2188013,1497,1383,7,1408,2139721,839,776,13,1408,48292
240.265,6,39,5345,19,235,13345,751,2646,20,206,12644,695,2699
5.852,6,64,40223,40,1070,150,1360,21988,24,1438,246,2720,18235
11.027,6,19,4362,11,275,1102,275,998,8,1010,893,2840,3364
11.949,6,1927,1647716,1164,1363,10,1380,1610986,763,515,15,1923,36730
300.982,6,53,23283,30,1088,10378,1360,17561,23,399,399,1360,5722
126.608,6,22,8124,12,429,61,952,1823,10,981,14051,2720,6301
53.667,6,10,3238,10,302,5963,302,3238,0,0,0,0,0
8.98,6,54,13775,26,329,358,469,6654,28,272,332,1460,7121
1788.429,1,99,5544,99,28,18249,28,5544,0,0,0,0,0
126.514,2,2,64,2,8,126514,8,64,0,0,0,0,0
61.831,6,46,5738,29,132,2208,174,2098,17,368,2687,1452,3640
1796.85,17,448,39896,403,35,4469,288,25676,45,288,40021,288,14220
1756.134,6,4307,3971141,1591,149,1104,960,95976,2716,1414,646,4254,3875165
3.994,17,4,248,4,34,1331,34,248,0,0,0,0,0
367.223,6,27,1767,18,177,21601,177,1181,9,110,8545,110,586
1617.669,1,7,392,7,28,269611,28,392,0,0,0,0,0
0.045,17,4,398,2,46,0,46,148,2,97,39,103,250
1792.803,17,175,11200,175,36,10303,36,11200,0,0,0,0,0
1584.299,6,212,18546,80,81,20052,339,8442,132,72,12092,1062,10104
1797.816,6,394,27751,223,101,8098,469,16426,171,69,10575,69,11325
4.615,17,16,9856,7,426,769,1350,3178,9,714,562,1350,6678
1.298,6,41,9968,21,440,64,1360,4392,20,433,57,1360,5576
0.131,17,2,602,1,46,0,46,74,1,500,0,500,528
0.016,17,2,187,1,45,0,45,73,1,86,0,86,114
373.414,6,18,1242,14,180,28724,180,916,4,110,20067,110,326
12.28,6,19,2541,10,211,1364,211,986,9,545,1533,904,1555
1.347,6,47,18895,26,939,53,1460,13279,21,433,57,1460,5616
240.645,6,413,386466,136,460,1782,1418,10763,277,1373,871,1827,375703
300.694,6,37,8265,20,241,15826,618,1833,17,478,534,1928,6432
1796.441,17,449,39928,404,35,4457,288,25708,45,288,40020,288,14220
3.93,6,27,8827,16,282,262,578,1490,11,984,350,1452,7337
0.033,17,4,368,2,32,29,32,120,2,96,14,96,248
280.365,6,30,7432,13,158,23363,267,1317,17,543,17513,1400,6115
20.458,17,42,8138,19,171,1134,1350,3792,23,160,928,1350,4346
4.781,6,44,8369,22,227,227,314,4062,22,489,215,1179,4307
0.118,17,2,199,1,42,0,42,70,1,101,0,101,129
596.902,17,17,6632,17,362,37306,548,6632,0,0,0,0,0
1789.968,6,358,22669,209,69,8605,69,12500,149,69,12094,69,10169
1796.547,17,448,39896,403,35,4469,288,25676,45,288,40020,288,14220
1.376,6,44,13602,23,703,62,1460,7986,21,433,59,1460,5616
1780.459,17,142,11360,71,48,25434,48,5396,71,56,25434,56,5964
1743.154,6,120,10946,70,89,25263,205,7111,50,32,35570,64,3835
1786.549,6,102,8364,68,66,26664,66,4964,34,60,54133,60,3400
0.076,17,4,336,2,34,1,34,124,2,78,19,84,212
0.02,6,3,182,2,31,20,31,111,1,31,0,31,71
0.75,17,2,152,1,48,0,48,76,1,48,0,48,76
1785.325,6,356,22520,208,69,8624,69,12460,148,69,12145,69,10060
0.021,17,4,368,2,32,20,32,120,2,96,7,96,248
1683.005,2,15,480,15,8,120214,8,480,0,0,0,0,0
0.518,17,3,451,2,39,492,39,134,1,289,0,289,317
1796.474,17,448,39612,404,35,4457,288,25708,44,288,40944,288,13904
0.835,6,3,127,1,0,0,0,40,2,7,0,7,87
1778.48,17,142,11360,71,48,25381,48,5396,71,56,25377,56,5964
28.631,6,47,12926,22,179,1363,721,2495,25,673,1150,1440,10431
1772.118,6,184,15778,122,69,14645,69,9158,62,69,29049,69,6620
1750.601,17,12,498,11,14,175060,14,462,1,8,0,8,36
204.364,17,4,352,2,60,204363,60,176,2,60,204363,60,176
1783.233,17,140,11200,70,48,25843,48,5320,70,56,25843,56,5880
280.429,6,29,7392,13,158,23369,267,1317,16,603,18692,2760,6075
120.013,17,5,1694,5,310,30003,318,1694,0,0,0,0,0
300.81,6,36,8201,20,241,15832,618,1809,16,521,571,3488,6392
1741.418,6,87,6322,58,31,30551,31,3915,29,31,62184,31,2407
1798.43,1,58,4872,0,0,0,0,0,58,56,31551,56,4872
4.049,17,5,295,5,31,1012,31,295,0,0,0,0,0
1796.153,6,361,22858,210,69,8594,69,12678,151,69,11974,69,10180
1797.969,17,449,39928,404,35,4461,288,25708,45,288,40018,288,14220
947.563,17,14,3557,7,32,157925,37,420,7,420,157925,463,3137
300.297,6,31,11832,17,592,18768,1402,4457,14,948,18485,2804,7375
156.352,6,169,130420,106,1288,1489,1408,117629,63,731,2172,3847,12791
0.343,6,4,220,2,0,343,0,100,2,0,302,0,120
60.19,6,8,444,4,31,19263,31,222,4,31,20063,31,222
0.435,6,12,1653,6,288,81,288,548,6,426,48,434,1105
1795.872,17,87,3648,86,14,21127,14,3612,1,8,0,8,36
6.917,6,656,529387,380,1322,17,1368,510371,276,776,24,1473,19016
4.891,17,2,1364,2,654,4891,654,1364,0,0,0,0,0
0.016,6,13,3980,7,88,2,88,388,6,1670,3,1880,3592
421.087,2,3,96,3,8,210543,8,96,0,0,0,0,0
220.134,6,29,8832,14,158,16933,267,1357,15,858,15723,2800,7475
1741.38,6,87,6322,58,31,30550,31,3915,29,31,62190,31,2407
1.388,6,54,21349,30,954,47,1360,15568,24,400,52,1360,5781
366.941,6,25,1651,17,177,22933,177,1117,8,110,9170,110,534
0.427,17,2,152,1,48,0,48,76,1,48,0,48,76
2.349,6,53,19321,30,927,81,1460,13329,23,389,93,2920,5992
371.013,6,27,1767,18,177,21824,177,1181,9,110,8835,110,586
1772.346,6,180,15480,120,69,14893,69,8940,60,69,30033,69,6540
0.578,6,27,9135,13,268,48,711,1768,14,945,38,1368,7367
315.915,1,10,1060,10,78,35101,78,1060,0,0,0,0,0
13.406,6,44,9222,21,250,670,335,4102,23,419,597,1179,5120
34.72,1,6,336,6,28,6944,28,336,0,0,0,0,0
1744.174,6,95,7203,63,38,28131,205,4476,32,33,56256,98,2727
1764.257,2,15,480,15,8,126018,8,480,0,0,0,0,0
4.194,17,3,2948,3,954,2097,1139,2948,0,0,0,0,0
1.796,6,54,13821,27,533,69,1301,4832,27,464,68,2186,8989
174.493,17,110,32233,43,623,4154,1350,28029,67,34,2635,60,4204
3.712,6,14,3143,8,49,530,92,511,6,579,56,1408,2632
1772.004,6,180,15480,120,69,14890,69,8940,60,69,30032,69,6540
1784.167,6,102,8160,68,63,26629,63,4862,34,57,54063,57,3298
4.15,17,4,963,2,33,4055,37,123,2,392,4107,463,840
1781.765,6,365,25501,212,100,8444,469,14896,153,69,11722,69,10605
380.32,6,8,442,6,106,76062,106,354,2,0,380310,0,88
280.353,6,28,7352,12,158,25486,267,1277,16,603,18688,1400,6075
1.218,6,28,8631,15,236,74,625,2049,13,1008,84,2720,6582
1680.652,1,15,870,15,30,120046,30,870,0,0,0,0,0
1746.91,1,63,5292,0,0,0,0,0,63,56,28175,56,5292
110.069,6,32,12232,15,542,81,1287,2294,17,770,6868,1460,9938
0.171,6,26,7256,14,155,13,267,1341,12,678,14,3436,5915
154.322,6,17,692,6,0,7370,0,244,11,0,15431,0,448
1795.864,6,356,22520,208,69,8675,69,12460,148,69,12214,69,10060
280.18,6,29,7392,14,158,21552,267,1357,15,678,20010,2800,6035
125.424,6,15,3232,8,92,17917,92,540,7,464,20875,2026,2692
1743.358,6,95,7203,63,38,28118,205,4476,32,33,56226,98,2727
0.926,6,23,6397,13,310,76,891,2077,10,979,102,1731,4320
1792.788,6,357,22629,208,69,8660,69,12460,149,69,12113,69,10169
0.304,17,3,1164,3,360,152,360,1164,0,0,0,0,0
31.621,6,8,376,2,0,31621,0,88,6,0,6287,0,288
126.355,2,2,64,2,8,126355,8,64,0,0,0,0,0
1.007,17,8,700,4,34,333,34,248,4,85,332,91,452
1793.345,17,65,2730,65,14,28021,14,2730,0,0,0,0,0
1.326,6,33,12202,19,525,73,1360,3430,14,820,85,1379,8772
1765.021,2,15,480,15,8,126072,8,480,0,0,0,0,0
10.915,6,26,9137,14,666,839,1360,3271,12,895,976,1747,5866
1783.006,6,105,8365,69,47,26220,205,5156,36,37,50930,108,3209
1795.473,6,428,132718,227,816,7944,1303,100569,201,211,8976,1452,32149
0.044,6,10,1514,5,503,11,503,771,5,475,10,475,743
0.035,17,2,180,1,30,0,30,58,1,94,0,94,122
194.012,17,4,352,2,60,194011,60,176,2,60,194011,60,176
0.407,6,23,6001,13,108,33,147,959,10,927,44,2601,5042
1783.001,6,306,54242,194,304,9238,304,40204,112,83,16063,83,14038
1.229,6,40,9928,21,440,61,1360,4392,19,476,59,2715,5536
1793.888,6,356,22520,208,69,8666,69,12460,148,69,12202,69,10060
11.688,6,1720,1593816,1126,1364,10,1432,1565616,594,389,19,1432,28200
0.002,6,2,1440,1,0,0,0,40,1,1348,0,1348,1400
292.118,1,4,224,4,28,97372,28,224,0,0,0,0,0
300.937,6,60,28980,32,1087,9707,1448,15851,28,648,323,1448,13129
1740.625,17,30,31680,30,1028,60021,1028,31680,0,0,0,0,0
280.239,6,28,7352,13,158,23353,267,1317,15,678,20014,4200,6035
252.413,2,2,64,2,8,252413,8,64,0,0,0,0,0
300.723,6,51,21430,30,488,10369,1050,4155,21,1078,3259,7695,17275
280.165,6,28,7352,12,158,25469,267,1277,16,603,18677,1400,6075
1787.833,17,86,3609,85,13,21283,14,3565,1,16,0,16,44
1790.688,6,104,8506,70,65,25952,65,5140,34,59,54259,59,3366
1.494,6,53,21690,30,977,51,1460,15949,23,437,57,2615,5741
0.842,6,10,1687,7,100,140,100,384,3,1179,298,1179,1303
1772.707,6,181,15589,120,69,14896,69,8940,61,69,29543,69,6649
1792.435,17,403,106041,403,235,4458,422,106041,0,0,0,0,0
535.539,6,33,2367,21,31,26776,31,1433,12,31,48684,31,934
2.017,6,13,2311,8,188,288,245,700,5,1407,442,1407,1611
0.162,17,2,586,1,46,0,46,74,1,484,0,484,512
1798.36,17,447,39580,403,35,4473,288,25676,44,288,40947,288,13904
280.454,6,29,7392,13,158,23371,267,1317,16,603,18694,2760,6075
280.252,6,28,7352,13,158,23354,267,1317,15,678,20014,3436,6035
1785.124,6,364,23116,212,69,8460,69,12620,152,69,11822,69,10496
522.032,1,3,168,3,28,261016,28,168,0,0,0,0,0
0.0,17,2,144,1,36,0,36,64,1,52,0,52,80
5.66,6,41,7349,22,218,269,314,3503,19,513,300,1179,3846
3.716,6,2,88,2,0,0,0,88,0,0,0,0,0
94.836,17,5,679,5,107,23709,355,679,0,0,0,0,0
8.555,6,30,8872,14,158,658,267,1357,16,763,566,1781,7515
1783.809,6,363,25959,208,105,8617,469,15205,155,69,11583,69,10754
91.519,6,83,13467,48,304,1947,304,9836,35,83,2691,83,3631
280.033,6,27,7312,13,158,23336,267,1317,14,775,21538,2800,5995
15.35,6,24,6993,13,275,1279,275,1078,11,910,1033,1440,5915
0.901,6,10,1403,6,196,180,196,456,4,775,227,775,947
1773.376,6,180,15480,120,69,14902,69,8940,60,69,30049,69,6540
1786.123,6,102,8364,68,66,26658,66,4964,34,60,54122,60,3400
0.053,17,2,198,1,39,0,39,67,1,103,0,103,131
1700.45,17,12,498,11,14,170045,14,462,1,8,0,8,36
99.139,6,22,10202,12,433,71,990,1823,10,1327,11000,3928,8379
1744.59,2,28,896,28,8,64614,8,896,0,0,0,0,0
1743.754,6,95,7203,63,38,28125,205,4476,32,33,56240,98,2727
0.909,6,10,1687,7,100,151,100,384,3,1179,329,1179,1303
3.687,17,2,204,1,34,0,34,62,1,114,0,114,142
1.403,6,47,18161,26,882,56,1360,12545,21,433,60,1360,5616
1780.583,17,142,11360,71,48,25435,48,5396,71,56,25436,56,5964
0.345,17,2,212,1,46,0,46,74,1,110,0,110,138
1783.19,17,83,3480,82,14,22014,14,3444,1,8,0,8,36
54.459,6,32,9021,14,158,4189,267,1357,18,694,3197,2076,7664
1.431,6,51,22756,29,994,51,1460,17100,22,476,55,2615,5656
1745.462,6,95,7203,63,38,28152,205,4476,32,33,56293,98,2727
1780.979,6,295,28601,148,133,12114,208,21822,147,31,12197,31,6779
0.509,17,2,167,1,39,0,39,67,1,72,0,72,100
1787.604,6,365,24894,212,94,8472,469,14496,153,69,11758,69,10398
12.505,6,2163,1993957,1332,1416,9,1448,1946081,831,776,14,1448,47876
12.228,17,18,7215,9,448,1528,1350,4292,9,296,1518,1350,2923
0.168,17,4,352,2,37,1,37,130,2,83,123,89,222
61.829,6,77,53564,47,1223,1344,1408,45272,30,960,2124,3847,8292
2.232,6,13,2311,8,188,318,245,700,5,1407,496,1407,1611
1.106,6,22,7900,11,164,93,267,1236,11,1216,93,3819,6664
0.652,6,23,5080,11,137,65,267,1132,12,577,51,1400,3948
0.014,6,9,1930,5,666,3,666,934,4,780,4,780,996
382.419,6,7,508,5,106,95602,106,420,2,0,382409,0,88
1604.646,1,27,1512,27,28,61717,28,1512,0,0,0,0,0
1074.749,17,212,16112,212,48,5093,48,16112,0,0,0,0,0
0.073,17,2,214,1,39,0,39,67,1,119,0,119,147
20.685,6,25,6757,12,181,1880,267,1212,13,717,1722,2800,5545
101.759,6,44,8757,21,348,453,730,1990,23,364,4618,1360,6767
159.076,6,120,92545,78,1260,2065,1408,82239,42,811,1884,3847,10306
33.865,6,32,5344,16,154,2257,721,1910,16,371,2244,2026,3434
1.19,6,4,184,2,0,1190,0,88,2,0,1003,0,96
1.404,6,50,19850,27,931,54,1460,14154,23,433,55,1460,5696
12.125,17,10,830,5,47,3029,47,375,5,63,2998,63,455
1783.188,17,83,3480,82,14,22014,14,3444,1,8,0,8,36
105.122,6,31,7763,10,185,2253,267,1336,21,348,5255,1460,6427
1.33,17,22,10820,9,431,166,1350,4134,13,486,104,1350,6686
4.878,6,39,7269,19,218,271,314,3383,20,513,240,1179,3886
4.55,6,2,88,2,0,0,0,88,0,0,0,0,0
1794.951,1,345,28980,345,56,5217,56,28980,0,0,0,0,0
0.152,6,9,1338,5,549,38,549,753,4,421,44,421,585
1799.999,17,141,11276,71,48,25714,48,5396,70,56,25725,56,5880
1784.174,6,102,8296,68,65,26629,65,4930,34,59,54063,59,3366
50.708,6,28,7217,13,155,4225,267,1306,15,482,3621,1997,5911
97.103,6,130,102566,84,1270,1169,1368,92045,46,676,2152,1368,10521
280.348,6,28,7352,12,158,25486,267,1277,16,603,18683,1400,6075
55.232,6,37,9622,18,164,3248,517,2272,19,706,3067,1408,7350
1775.532,17,390,64991,390,138,4564,391,64991,0,0,0,0,0
1786.54,6,106,8456,68,65,26664,65,4930,38,59,48282,59,3526
7.68,6,23,6587,9,138,960,267,923,14,566,589,1460,5664
1787.583,6,102,8228,68,64,26680,64,4896,34,58,54166,58,3332
0.041,6,12,3704,6,171,7,171,491,6,964,7,1448,3213
0.454,6,13,1693,7,288,74,288,588,6,426,56,434,1105
1681.597,17,14,1036,7,30,280260,30,406,7,62,280260,62,630
300.551,6,18,1227,6,177,60075,177,497,12,110,27307,110,730
4.046,17,7,7079,2,723,4046,1350,1503,5,1087,576,1350,5576
0.135,6,16,6653,8,138,19,138,562,8,1134,19,1448,6091
1637.649,6,71,7049,49,86,34117,138,4720,22,69,24504,69,2329
67.303,6,22,10322,12,397,72,884,1717,10,1365,7462,3928,8605
280.229,6,29,7392,13,158,23352,267,1317,16,603,18676,2800,6075
0.004,17,4,398,2,46,0,46,148,2,97,1,103,250
2.751,6,28,7845,13,156,229,267,1462,15,722,189,1452,6383
5.857,6,39,7285,21,218,292,314,3463,18,516,330,1179,3822
42.811,17,4,1344,4,308,14270,308,1344,0,0,0,0,0
141.792,17,4,352,2,60,141791,60,176,2,60,141791,60,176
0.019,6,10,1673,6,553,3,949,1350,4,159,6,159,323
23.123,6,41,10469,20,773,560,1360,4734,21,375,1147,4027,5735
1798.824,17,272,54788,272,173,6637,422,54788,0,0,0,0,0
0.125,6,9,1339,5,145,31,145,349,4,826,36,826,990
1799.864,17,434,79693,434,155,4156,386,79693,0,0,0,0,0
32.905,17,19,6630,9,432,4109,1350,4147,10,220,3652,1350,2483
1.328,6,8,342,4,0,442,0,164,4,7,263,7,178
1786.196,6,102,8296,68,65,26659,65,4930,34,59,54124,59,3366
11.312,6,28,6361,12,225,1028,383,2065,16,456,736,1179,4296
0.249,6,4,263,1,31,0,31,83,3,0,124,0,180
0.275,17,2,602,1,46,0,46,74,1,500,0,500,528
0.013,17,2,419,1,44,0,44,72,1,319,0,319,347
178.362,6,22,9920,11,433,81,990,1771,11,1099,17822,1440,8149
0.084,17,4,420,2,33,77,33,122,2,121,75,145,298
28.171,6,6,328,4,0,9390,0,216,2,0,28154,0,112
6.313,17,2,672,2,308,6313,308,672,0,0,0,0,0
0.985,17,4,820,2,36,980,36,128,2,318,980,318,692
1681.578,1,15,840,15,28,120112,28,840,0,0,0,0,0
0.738,6,27,5927,13,156,61,267,1462,14,650,51,1420,4465
1777.272,17,73,3060,72,14,25032,14,3024,1,8,0,8,36
1783.811,6,365,23156,211,69,8494,69,12856,154,69,11658,69,10300
1774.076,6,182,15698,120,69,14908,69,8940,62,69,29080,69,6758
1786.166,6,143,13959,75,66,24136,517,5453,68,232,26658,2407,8506
1.022,17,3,404,2,64,997,64,184,1,192,0,192,220
312.373,6,9,522,2,106,312358,106,194,7,0,52059,0,328
1792.123,17,180,14040,180,50,10011,50,14040,0,0,0,0,0
1777.627,17,73,3060,72,14,25037,14,3024,1,8,0,8,36
361.006,2,6,192,6,8,72201,8,192,0,0,0,0,0
25.18,6,36,8477,18,191,1481,721,2253,18,687,1469,2840,6224
0.028,6,11,1566,6,503,5,503,823,5,475,6,475,743
1768.802,6,201,17645,102,119,17511,239,12476,99,31,18047,31,5169
910.106,6,188,11867,107,69,8585,69,6557,81,69,11375,69,5310
117.058,6,23,11398,12,397,67,884,1717,11,1318,11693,3928,9681
29.415,6,111,90058,71,853,420,1162,7965,40,2353,753,6864,82093
1793.5,17,144,11520,72,48,25255,48,5472,72,56,25255,56,6048
0.038,17,2,180,1,30,0,30,58,1,94,0,94,122
1785.7,1,210,11760,210,28,8544,28,11760,0,0,0,0,0
1794.492,17,140,11200,70,48,26006,48,5320,70,56,26006,56,5880
40.124,6,3266,2814223,1902,1389,21,1448,2733031,1364,776,29,1448,81192
14.088,17,4,1344,4,308,4696,308,1344,0,0,0,0,0
0.197,17,2,2380,2,1162,197,1162,2380,0,0,0,0,0
882.468,2,5,160,5,8,220617,8,160,0,0,0,0,0
4.774,6,39,7269,19,218,265,314,3383,20,513,236,1179,3886
15.265,6,4,192,1,0,0,0,48,3,0,5017,0,144
0.01,6,19,4192,10,101,1,101,629,9,441,1,500,3563
0.834,6,11,1727,7,100,139,100,384,4,589,194,1152,1343
1795.959,6,357,22698,207,69,8718,69,12420,150,69,12053,69,10278
240.222,6,52,17212,27,766,9239,1402,14447,25,208,10009,580,2765
0.086,17,2,632,1,288,0,288,316,1,288,0,288,316
1784.079,17,142,11360,71,48,25486,48,5396,71,56,25486,56,5964
127.131,17,2,122,2,33,127131,33,122,0,0,0,0,0
1740.65,17,29,30624,29,1028,62166,1028,30624,0,0,0,0,0
216.552,6,29,6735,18,154,12738,516,1804,11,498,21634,1452,4931
782.082,2,8,256,8,8,111726,8,256,0,0,0,0,0
82.01,17,20,1520,20,48,4316,48,1520,0,0,0,0,0
1.349,6,39,11298,22,547,64,1360,5842,17,529,72,4075,5456
0.005,17,4,288,2,36,4,36,128,2,52,3,52,160
0.009,17,2,162,1,36,0,36,64,1,70,0,70,98
2.026,6,37,8284,19,332,112,1234,2788,18,476,90,2615,5496
51.44,1,5,1361,5,244,12860,299,1361,0,0,0,0,0
222.345,6,22,12414,14,905,17103,1408,6159,8,1166,31744,3935,6255
134.939,1,4,224,4,28,44979,28,224,0,0,0,0,0
1788.625,17,87,3648,86,14,21042,14,3612,1,8,0,8,36
1678.354,1,8,448,8,28,239764,28,448,0,0,0,0,0
1797.888,1,345,28980,345,56,5226,56,28980,0,0,0,0,0
19.152,17,4,824,2,48,19143,48,152,2,308,19143,308,672
0.664,6,35,12091,22,641,31,1188,8200,13,534,47,1048,3891
3.863,6,69,64695,38,919,104,1360,11664,31,2157,122,10880,53031
0.002,17,4,352,2,60,1,60,176,2,60,0,60,176
11.611,6,1707,1590085,1123,1365,10,1432,1562434,584,427,19,1432,27651
9.223,6,31,8912,14,158,709,267,1357,17,763,570,2076,7555
1786.904,6,106,8586,70,65,25897,65,5140,36,59,51050,59,3446
1685.278,17,14,1036,7,30,280872,30,406,7,62,280868,62,630
1672.143,1,7,392,7,28,278690,28,392,0,0,0,0,0
1.373,6,61,15165,30,551,47,1429,5128,31,418,43,2920,10037
0.297,6,24,6064,12,181,27,537,1526,12,651,26,1408,4538
10.989,6,27,11433,13,275,915,275,1078,14,1087,785,1440,10355
1770.998,6,99,9240,66,65,27246,65,5577,33,59,55340,59,3663
15.68,17,27,5994,12,220,1422,1350,2984,15,172,1117,1350,3010
514.828,17,28,2378,28,56,19067,352,2378,0,0,0,0,0
1753.251,6,261,31932,132,111,13383,721,15227,129,235,13695,1414,16705
1318.33,6,134,11501,88,69,15153,69,6625,46,69,29295,69,4876
6.768,6,27,7384,11,155,676,267,1226,16,459,450,3426,6158
1785.393,17,87,3648,86,14,21004,14,3612,1,8,0,8,36
0.589,6,20,7168,12,319,53,602,1908,8,1209,83,1906,5260
0.683,17,2,384,1,39,0,39,67,1,289,0,289,317
0.005,17,2,355,1,33,0,33,61,1,266,0,266,294
0.199,6,2,100,1,0,0,0,60,1,0,0,0,40
0.141,6,2,80,1,0,0,0,40,1,0,0,0,40
34.951,6,28,7217,13,155,2912,267,1306,15,482,2495,1997,5911
0.443,6,27,9043,13,252,36,647,1692,14,945,31,1408,7351
18.995,17,38,7925,17,189,1185,1350,3690,21,173,948,1350,4235
33.386,6,28,4939,14,180,2568,722,1808,14,399,2554,2118,3131
164.62,6,30,8914,11,181,16462,267,1168,19,498,9122,1400,7746
1795.754,17,448,39612,404,35,4455,288,25708,44,288,40948,288,13904
0.505,17,2,904,2,424,505,548,904,0,0,0,0,0
0.593,17,2,167,1,39,0,39,67,1,72,0,72,100
372.387,6,25,1651,17,177,23274,177,1117,8,110,9238,110,534
414.4,6,40,6117,25,127,17266,516,2275,15,269,29592,1452,3842
466.779,6,37,7547,16,139,15749,499,1763,21,274,23334,1420,5784
212.088,6,802,704057,538,1334,394,1360,685902,264,210,805,2667,18155
1796.209,1,284,15904,284,28,6347,28,15904,0,0,0,0,0
453.461,6,58,3219,29,31,16189,31,1718,29,31,16189,31,1501
1746.353,6,97,7307,63,38,28166,205,4476,34,33,52906,98,2831
1800.0,6,225,15584,85,46,21080,46,6488,140,46,12949,46,9096
277.267,6,31,8912,14,158,21328,267,1357,17,687,17323,1781,7555
81.177,6,32,8952,14,158,6244,267,1357,18,624,4772,1400,7595
47.921,6,27,8752,13,158,3993,267,1317,14,981,3682,3445,7435
1772.475,6,180,15480,120,69,14894,69,8940,60,69,30034,69,6540
0.039,6,14,4044,8,88,5,88,452,6,1670,7,1880,3592
0.009,17,2,554,1,30,0,30,58,1,468,0,468,496
1745.144,6,95,7203,63,38,28147,205,4476,32,33,56287,98,2727
88.87,6,986,489039,545,835,163,1152,463198,441,372,201,1152,25841
5.772,6,630,541973,386,1334,14,1368,524621,244,776,22,2736,17352
9.956,6,31,7518,16,380,663,885,3491,15,645,693,1767,4027
206.157,6,29,1896,12,46,18741,46,848,17,46,12875,46,1048
86.235,6,17,5897,8,290,12319,517,1005,9,1102,10775,1418,4892
31.166,6,23,6496,9,154,3895,267,832,14,637,2393,1460,5664
1797.891,6,366,23610,207,69,8727,69,12558,159,69,11378,69,11052
0.406,17,7,2438,7,320,67,354,2438,0,0,0,0,0
378.771,17,19,798,19,14,21042,14,798,0,0,0,0,0
0.627,6,15,2638,8,288,75,288,640,7,568,74,853,1998
15.575,6,19,3802,11,210,1556,210,1210,8,545,2224,904,2592
1785.863,6,362,22898,210,69,8544,69,12678,152,69,11826,69,10220
1680.702,17,13,534,11,14,168052,14,462,2,8,1680522,8,72
1.603,6,17,3022,9,329,200,595,1782,8,396,221,580,1240
300.354,6,49,19923,28,1009,11118,1360,14281,21,399,15009,1360,5642
1.421,6,56,20825,28,918,52,1440,14929,28,433,46,1440,5896
1741.358,6,87,6322,58,31,30550,31,3915,29,31,62191,31,2407
0.56,6,20,7252,13,337,46,674,2032,7,1212,85,1946,5220
1787.631,6,356,22520,208,69,8635,69,12460,148,69,12160,69,10060
